entrez	target gene	target probe	source probe	Score
23765	IL17RA	205707_at	205707_at	1.000000
27197	GPR82	244434_at	229101_at	0.552432
3655	ITGA6	215177_s_at	229101_at	0.550628
11118	BTN3A2	212613_at	229295_at	0.540200
409	ARRB2	203388_at	229101_at	0.534694
404636	FAM45A	221804_s_at	229101_at	0.525378
55855	FAM45B	221804_s_at	229101_at	0.525378
7030	TFE3	212457_at	228685_at	0.523597
10782	ZNF274	204937_s_at	229101_at	0.520833
10384	BTN3A3	204820_s_at	229295_at	0.520182
4149	MAX	209332_s_at	229101_at	0.510742
128346	C1orf162	228532_at	229101_at	0.509835
55062	WIPI1	203827_at	229101_at	0.496278
79086	SMIM7	221988_at	229101_at	0.492092
7171	TPM4	209344_at	228685_at	0.491504
6850	SYK	226068_at	229101_at	0.489925
84316	NAA38	225441_x_at	229101_at	0.487614
9695	EDEM1	203279_at	228685_at	0.487453
101926921		201279_s_at	229101_at	0.485389
1601	DAB2	201279_s_at	229101_at	0.485389
7798	LUZP1	225831_at	228685_at	0.482101
7917	BAG6	213318_s_at	229101_at	0.481134
8935	SKAP2	225639_at	229101_at	0.478493
6641	SNTB1	214708_at	229101_at	0.478229
643977	FLJ32255	235292_at	229101_at	0.474874
414	ARSD	225286_at	229101_at	0.473536
5879	RAC1	208641_s_at	229101_at	0.471737
81579	PLA2G12A	228084_at	229101_at	0.469489
9079	LDB2	206481_s_at	229101_at	0.468034
24149	ZNF318	203520_s_at	229101_at	0.467500
8291	DYSF	218660_at	229101_at	0.467489
4208	MEF2C	209200_at	229295_at	0.466748
1052	CEBPD	213006_at	228685_at	0.466629
23030	KDM4B	212496_s_at	229101_at	0.465479
92249	LINC01278	212957_s_at	229101_at	0.464047
9813	EFCAB14	201776_s_at	229101_at	0.463070
3017	HIST1H2BD	209911_x_at	229101_at	0.462423
23157	SEPT6	212415_at	229101_at	0.462244
1026	CDKN1A	202284_s_at	205707_at	0.461574
4925	NUCB2	229838_at	229101_at	0.461299
3811	KIR3DL1	207314_x_at	229101_at	0.460546
3812	KIR3DL2	207314_x_at	229101_at	0.460546
2207	FCER1G	204232_at	229101_at	0.459548
5165	PDK3	221957_at	228685_at	0.459213
2815	GP9	206883_x_at	205707_at	0.457298
4084	MXD1	228846_at	228685_at	0.456684
9685	CLINT1	201768_s_at	228685_at	0.455556
29965	CDIP1	223960_s_at	229101_at	0.453792
1774	DNASE1L1	203912_s_at	229101_at	0.453776
54893	MTMR10	225810_at	229101_at	0.452056
26776	SNORA71B	1568248_x_at	205707_at	0.451957
7163	TPD52	201689_s_at	229101_at	0.451118
100507419	MMP25-AS1	239180_at	229101_at	0.449924
9779	TBC1D5	201813_s_at	229101_at	0.449189
2124	EVI2B	211742_s_at	229101_at	0.448831
1508	CTSB	213274_s_at	229295_at	0.448783
56477	CCL28	224240_s_at	229101_at	0.448599
51315	KRCC1	222585_x_at	229295_at	0.448562
100616371	MIR4746	220757_s_at	229101_at	0.448060
80700	UBXN6	220757_s_at	229101_at	0.448060
65982	ZSCAN18	218312_s_at	229101_at	0.446667
51279	C1RL	218983_at	229101_at	0.446665
6888	TALDO1	201463_s_at	229101_at	0.446367
7076	TIMP1	201666_at	229101_at	0.446281
9114	ATP6V0D1	212041_at	229101_at	0.445285
5175	PECAM1	208981_at	229101_at	0.444910
3709	ITPR2	202661_at	229295_at	0.443277
6920	TCEA3	226388_at	205707_at	0.441981
115353	LRRC42	215084_s_at	228685_at	0.441542
2776	GNAQ	224862_at	229101_at	0.441251
51411	BIN2	219191_s_at	229101_at	0.441187
123096	SLC25A29	232280_at	228685_at	0.439787
8997	KALRN	227750_at	229101_at	0.439746
93594	TBC1D31	214061_at	229101_at	0.439641
126006	PCP2	244751_at	205707_at	0.439596
23075	SWAP70	209306_s_at	228685_at	0.439018
3133	HLA-E	200904_at	229101_at	0.438854
3588	IL10RB	209575_at	229101_at	0.438766
23231	SEL1L3	212311_at	229101_at	0.438536
10983	CCNI	208656_s_at	229101_at	0.437036
408	ARRB1	222912_at	229101_at	0.437032
2778	GNAS	214548_x_at	229101_at	0.436700
9791	PTDSS1	201433_s_at	229101_at	0.436298
55012	PPP2R3C	218852_at	229101_at	0.436260
100302263	MIR1908	208962_s_at	229101_at	0.436067
3992	FADS1	208962_s_at	229101_at	0.436067
55824	PAG1	225622_at	228685_at	0.436015
101928061		200971_s_at	228685_at	0.435824
27230	SERP1	200971_s_at	228685_at	0.435824
2934	GSN	200696_s_at	229101_at	0.433957
1317	SLC31A1	203971_at	228685_at	0.433547
400657	LINC00909	226924_at	229101_at	0.433103
64423	INF2	224469_s_at	229295_at	0.432885
9255	AIMP1	227605_at	229101_at	0.432759
4668	NAGA	202944_at	229101_at	0.431654
7136	TNNI2	206393_at	228685_at	0.431545
11018	TMED1	203679_at	205707_at	0.430947
83938	C10orf11	223703_at	229295_at	0.430129
1230	CCR1	205098_at	229101_at	0.429804
145270	PRIMA1	230087_at	229295_at	0.429606
28511	NKIRAS2	218240_at	229101_at	0.429567
26469	PTPN18	203555_at	229101_at	0.429254
5863	RGL2	209110_s_at	229295_at	0.428911
23365	ARHGEF12	201334_s_at	229101_at	0.428303
10476	ATP5H	210149_s_at	229101_at	0.427973
1611	DAP	201095_at	229101_at	0.427666
55630	SLC39A4	219215_s_at	229101_at	0.427524
10467	ZNHIT1	201541_s_at	229101_at	0.427461
63933	MCUR1	227451_s_at	229101_at	0.427300
2581	GALC	204417_at	229101_at	0.426556
729678	LINC00847	1556180_at	229101_at	0.425950
56947	MFF	223354_x_at	229295_at	0.425922
3006	HIST1H1C	209398_at	229101_at	0.425655
1992	SERPINB1	212268_at	229101_at	0.425634
84893	FBXO18	224683_at	229101_at	0.425106
100507507	LOC100507507	241353_s_at	229101_at	0.424584
8566	PDXK	218019_s_at	228685_at	0.424566
3579	CXCR2	207008_at	229101_at	0.424105
131583	FAM43A	227410_at	229101_at	0.424043
8329	HIST1H2AI	207156_at	229101_at	0.424035
8330	HIST1H2AK	207156_at	229101_at	0.424035
8332	HIST1H2AL	207156_at	229101_at	0.424035
8336	HIST1H2AM	207156_at	229101_at	0.424035
85235	HIST1H2AH	207156_at	229101_at	0.424035
8969	HIST1H2AG	207156_at	229101_at	0.424035
79091	METTL22	218945_at	229101_at	0.423861
2512	FTL	212788_x_at	229101_at	0.423174
55116	TMEM39B	218770_s_at	229101_at	0.423173
60685	ZFAND3	222493_s_at	229295_at	0.423150
6817	SULT1A1	215299_x_at	229101_at	0.422959
7347	UCHL3	204616_at	229101_at	0.422916
666	BOK	223349_s_at	229101_at	0.422810
9445	ITM2B	217732_s_at	229101_at	0.422605
10745	PHTF1	215285_s_at	228685_at	0.422245
8804	CREG1	201200_at	229101_at	0.422168
8345	HIST1H2BH	208546_x_at	229101_at	0.422030
2841	GPR18	210279_at	229101_at	0.421716
80777	CYB5B	238554_at	229101_at	0.421678
9637	FEZ2	215000_s_at	229101_at	0.420940
80223	RAB11FIP1	219681_s_at	228685_at	0.420933
26524	LATS2	227013_at	228685_at	0.420865
677766	SCARNA2	237137_at	228685_at	0.420375
27342	RABGEF1	235407_at	229101_at	0.420045
92140	MTDH	212248_at	229101_at	0.419894
1462	VCAN	215646_s_at	205707_at	0.419535
283070		226382_at	229101_at	0.419328
140862	ISM1	232888_at	229295_at	0.419255
1727	CYB5R3	1554574_a_at	229101_at	0.419229
171558	PTCRA	211252_x_at	205707_at	0.419045
100294341	LOC100294341	1554245_x_at	229295_at	0.418466
100506084	ARL17B	1554245_x_at	229295_at	0.418466
51326	ARL17A	1554245_x_at	229295_at	0.418466
51186	WBP5	217975_at	205707_at	0.417726
2952	GSTT1	203815_at	229295_at	0.417655
7534	YWHAZ	200640_at	229101_at	0.417482
10597	TRAPPC2B	209751_s_at	229101_at	0.416775
6399	TRAPPC2	209751_s_at	229101_at	0.416775
2902	GRIN1	211125_x_at	205707_at	0.416112
85012	TCEAL3	227279_at	229101_at	0.415511
29799	YPEL1	228296_at	229101_at	0.415449
25912	C1orf43	223034_s_at	229101_at	0.414963
695	BTK	205504_at	229295_at	0.414550
2876	GPX1	200736_s_at	229101_at	0.414436
3595	IL12RB2	206999_at	229101_at	0.414420
11117	EMILIN1	204163_at	205707_at	0.413070
2760	GM2A	35820_at	229295_at	0.413056
29914	UBIAD1	230474_at	205707_at	0.412777
8509	NDST2	1559701_s_at	228685_at	0.412506
8724	SNX3	213545_x_at	229101_at	0.411530
2921	CXCL3	207850_at	229295_at	0.411503
7094	TLN1	203254_s_at	229101_at	0.411103
57553	MICAL3	212715_s_at	229101_at	0.410845
100506211	MIR210HG	230710_at	205707_at	0.410781
3020	H3F3A	211940_x_at	229101_at	0.410701
3021	H3F3B	211940_x_at	229101_at	0.410701
440926	H3F3AP4	211940_x_at	229101_at	0.410701
2768	GNA12	224681_at	229101_at	0.409197
2995	GYPC	202947_s_at	229101_at	0.408714
100379345	MIR181A2HG	232478_at	229101_at	0.408375
23708	GSPT2	205541_s_at	228685_at	0.408352
257397	TAB3	1552927_at	228685_at	0.408344
23514	SPIDR	228325_at	229101_at	0.407669
10163	WASF2	221725_at	229295_at	0.407461
144363	LYRM5	225469_at	229101_at	0.407302
1459	CSNK2A2	203575_at	229295_at	0.406966
5054	SERPINE1	202628_s_at	205707_at	0.406437
23406	COTL1	1556346_at	228685_at	0.406428
407004	MIR22	214696_at	228685_at	0.405712
84981	MIR22HG	214696_at	228685_at	0.405712
5578	PRKCA	213093_at	229101_at	0.405151
29919	C18orf8	221190_s_at	229101_at	0.405088
8454	CUL1	238509_at	228685_at	0.404784
9437	NCR1	217088_s_at	229101_at	0.404727
10127	ZNF263	243547_at	229101_at	0.404571
283876	LINC00921	243547_at	229101_at	0.404571
11191	PTENP1	217492_s_at	229101_at	0.404434
5728	PTEN	217492_s_at	229101_at	0.404434
6845	VAMP7	202829_s_at	229101_at	0.404229
54921	CHTF8	224732_at	229101_at	0.403606
50848	F11R	222354_at	229295_at	0.403507
64777	RMND5B	218262_at	205707_at	0.403503
4097	MAFG	204970_s_at	205707_at	0.403196
80063	ATF7IP2	228381_at	229101_at	0.403038
51112	TRAPPC12	203122_at	229101_at	0.402519
154881	KCTD7	218310_at	229295_at	0.402376
101929747	LOC101929747	1569520_at	229101_at	0.402354
3386	ICAM4	207194_s_at	205707_at	0.402344
3098	HK1	200697_at	205707_at	0.401991
27329	ANGPTL3	219803_at	229295_at	0.401933
10800	CYSLTR1	230866_at	229101_at	0.401862
1200	TPP1	200742_s_at	229101_at	0.401760
29992	PILRA	219788_at	205707_at	0.401664
6840	SVIL	202565_s_at	229101_at	0.401374
81931	ZNF93	208119_s_at	229295_at	0.401205
9754	STARD8	206868_at	205707_at	0.400908
57186	RALGAPA2	225499_at	229295_at	0.400863
101929668		240054_at	229101_at	0.400790
11119	BTN3A1	207485_x_at	229295_at	0.400557
7375	USP4	211800_s_at	229101_at	0.400247
100505573	INAFM2	225567_at	229101_at	0.399896
55234	SMU1	222618_at	228685_at	0.399773
9578	CDC42BPB	217849_s_at	205707_at	0.399553
28996	HIPK2	225116_at	229295_at	0.399425
5681	PSKH1	213141_at	229295_at	0.398624
23408	SIRT5	221010_s_at	229101_at	0.398549
11193	WBP4	203598_s_at	228685_at	0.398424
55760	DHX32	218198_at	229295_at	0.398250
9185	REPS2	205645_at	205707_at	0.398161
55661	DDX27	221780_s_at	228685_at	0.398153
8635	RNASET2	217983_s_at	229101_at	0.398151
114769	CARD16	1552701_a_at	229101_at	0.397845
5062	PAK2	208875_s_at	229295_at	0.397619
488	ATP2A2	239996_x_at	205707_at	0.397485
23352	UBR4	231889_at	228685_at	0.397194
5918	RARRES1	206391_at	205707_at	0.396976
85025	TMEM60	223396_at	229101_at	0.396923
1585	CYP11B2	214630_at	205707_at	0.396858
94039	ZNF101	1552634_a_at	229101_at	0.396855
440498	HSBP1L1	232594_at	229101_at	0.396636
100290481	CYAT1	216846_at	229295_at	0.396509
11238	CA5B	214082_at	229101_at	0.396421
29058	TMEM230	224584_at	229101_at	0.396365
56925	LXN	218729_at	229101_at	0.396278
51013	EXOSC1	222609_s_at	229101_at	0.396233
55876	GSDMB	219233_s_at	229101_at	0.396085
2896	GRN	216041_x_at	205707_at	0.395625
11251	PTGDR2	206361_at	229295_at	0.395318
54815	GATAD2A	222526_at	229101_at	0.395111
8792	TNFRSF11A	238846_at	229101_at	0.394945
54145	H2BFS	208579_x_at	229101_at	0.394517
356	FASLG	211333_s_at	229101_at	0.394507
57153	SLC44A2	224609_at	229101_at	0.394288
93129	ORAI3	221864_at	229295_at	0.394229
84263	HSDL2	209513_s_at	229101_at	0.394056
3257	HPS1	210112_at	228685_at	0.393795
729262	NUTM2B	234695_x_at	229295_at	0.393610
23527	ACAP2	212477_at	229295_at	0.393515
163882	CNST	225551_at	229101_at	0.393471
729680	LOC729680	228977_at	229101_at	0.393195
83641	FAM107B	223058_at	229101_at	0.392918
57121	LPAR5	230252_at	229101_at	0.392878
8428	STK24	208854_s_at	229101_at	0.392768
284129	SLC26A11	226679_at	229101_at	0.392738
26001	RNF167	212047_s_at	229101_at	0.392705
57824	HMHB1	208302_at	205707_at	0.392540
1192	CLIC1	208659_at	229101_at	0.392344
3720	JARID2	203297_s_at	228685_at	0.392139
57142	RTN4	210968_s_at	229101_at	0.392092
23287	AGTPBP1	204499_at	229101_at	0.392078
166012	CHST13	239647_at	205707_at	0.392076
55762	ZNF701	236589_at	229101_at	0.391732
65996	CENPBD1P1	222694_at	228685_at	0.391639
3490	IGFBP7	213910_at	229101_at	0.391602
140	ADORA3	223660_at	205707_at	0.390834
23158	TBC1D9	212956_at	229295_at	0.390824
100130987	LOC100130987	235990_at	229295_at	0.390720
246213	SLC17A8	1553415_at	205707_at	0.390572
8720	MBTPS1	217543_s_at	229295_at	0.390343
7165	TPD52L2	201379_s_at	229101_at	0.390230
10890	RAB10	222980_at	229101_at	0.390214
101930115	LOC101930115	230721_at	229295_at	0.390177
146177	VWA3A	230721_at	229295_at	0.390177
730094	C16orf52	230721_at	229295_at	0.390177
60343	FAM3A	38043_at	229101_at	0.390023
896	CCND3	201700_at	229101_at	0.389769
10955	SERINC3	211769_x_at	229295_at	0.389487
489	ATP2A3	207522_s_at	229101_at	0.389251
192683	SCAMP5	234568_at	205707_at	0.388953
83707	TRPT1	223436_s_at	229101_at	0.388694
51077	FCF1	240928_at	229101_at	0.388493
57562	CEP126	232166_at	229101_at	0.388389
100506844	LOC100506844	226546_at	229101_at	0.387968
51330	TNFRSF12A	218368_s_at	205707_at	0.387776
5590	PRKCZ	202178_at	229101_at	0.387257
51277	DNAJC27	227859_at	229101_at	0.387251
55240	STEAP3	218424_s_at	228685_at	0.387183
51755	CDK12	213557_at	229295_at	0.386874
3241	HPCAL1	212552_at	205707_at	0.386864
5790	PTPRCAP	204960_at	229101_at	0.386819
26156	RSL1D1	213750_at	228685_at	0.386638
170575	GIMAP1	236583_at	229101_at	0.386084
3381	IBSP	207370_at	205707_at	0.385993
100505501	LOC100505501	235171_at	229101_at	0.385951
3633	INPP5B	213643_s_at	229101_at	0.385814
5155	PDGFB	216061_x_at	205707_at	0.385605
8131	NPRL3	214273_x_at	205707_at	0.385548
3572	IL6ST	211000_s_at	229295_at	0.385236
9830	TRIM14	203148_s_at	229295_at	0.385213
412	STS	203767_s_at	229101_at	0.385208
79744	ZNF419	219826_at	229101_at	0.385097
5256	PHKA2	209439_s_at	229295_at	0.385067
10553	HTATIP2	207180_s_at	205707_at	0.384968
285550	FAM200B	227466_at	229101_at	0.384663
378	ARF4	201097_s_at	228685_at	0.384546
100422832	MIR3191	211692_s_at	205707_at	0.384535
100422899	MIR3190	211692_s_at	205707_at	0.384535
27113	BBC3	211692_s_at	205707_at	0.384535
1006	CDH8	241500_at	229295_at	0.384378
130557	ZNF513	225753_at	229101_at	0.384201
5739	PTGIR	206187_at	205707_at	0.384175
11010	GLIPR1	204222_s_at	229295_at	0.384174
5781	PTPN11	209896_s_at	228685_at	0.383941
5729	PTGDR	215937_at	229101_at	0.383910
56257	MEPCE	219798_s_at	229101_at	0.383814
54516	MTRF1L	225206_s_at	229101_at	0.383750
3003	GZMK	206666_at	229101_at	0.383726
4286	MITF	207233_s_at	205707_at	0.383705
7941	PLA2G7	206214_at	229295_at	0.383657
23169	SLC35D1	209711_at	228685_at	0.383558
10666	CD226	207315_at	229101_at	0.383407
9545	RAB3D	225001_at	228685_at	0.383397
1983	EIF5	208290_s_at	228685_at	0.383323
83852	SETDB2	235339_at	229101_at	0.383282
375449	MAST4	40016_g_at	228685_at	0.383060
10863	ADAM28	205997_at	229101_at	0.382962
55379	LRRC59	222231_s_at	229101_at	0.382887
29123	ANKRD11	238538_at	228685_at	0.382761
7087	ICAM5	206906_at	205707_at	0.382671
8339	HIST1H2BG	214455_at	205707_at	0.382385
8343	HIST1H2BF	214455_at	205707_at	0.382385
8344	HIST1H2BE	214455_at	205707_at	0.382385
8346	HIST1H2BI	214455_at	205707_at	0.382385
8347	HIST1H2BC	214455_at	205707_at	0.382385
51111	SUV420H1	222566_at	229101_at	0.382270
55652	SLC48A1	218417_s_at	229295_at	0.382113
1890	TYMP	217497_at	228685_at	0.382066
101928729		233466_at	205707_at	0.381694
3809	KIR2DS4	216552_x_at	229101_at	0.381589
226	ALDOA	214687_x_at	205707_at	0.381562
6120	RPE	216574_s_at	228685_at	0.381547
729020	RPEL1	216574_s_at	228685_at	0.381547
158	ADSL	210250_x_at	229101_at	0.381457
8227	AKAP17A	203624_at	228685_at	0.381201
687	KLF9	203541_s_at	205707_at	0.380998
8648	NCOA1	210249_s_at	229295_at	0.380954
5937	RBMS1	225265_at	228685_at	0.380793
9927	MFN2	216205_s_at	229101_at	0.380791
80790	CMIP	224991_at	229101_at	0.380779
9517	SPTLC2	225095_at	229101_at	0.380729
219285	SAMD9L	226603_at	229295_at	0.380696
843	CASP10	210708_x_at	229295_at	0.380425
168455	CCDC71L	229521_at	229101_at	0.380369
5817	PVR	212662_at	228685_at	0.380167
10241	CALCOCO2	235076_at	229101_at	0.380091
91304	TMEM259	212575_at	228685_at	0.379792
387893	SETD8	225094_at	228685_at	0.379748
23236	PLCB1	213222_at	228685_at	0.379739
11052	CPSF6	202469_s_at	228685_at	0.379737
7511	XPNPEP1	208453_s_at	229101_at	0.379275
123803	NTAN1	213061_s_at	229101_at	0.379250
3352	HTR1D	207368_at	205707_at	0.379244
3181	HNRNPA2B1	244131_at	228685_at	0.379068
8972	MGAM	206522_at	229101_at	0.379055
100500810	MIR3620	200065_s_at	229101_at	0.378795
375	ARF1	200065_s_at	229101_at	0.378795
283431	GAS2L3	235709_at	228685_at	0.378757
9510	ADAMTS1	222162_s_at	229101_at	0.378725
55608	ANKRD10	223251_s_at	228685_at	0.378699
6768	ST14	216905_s_at	205707_at	0.378528
9806	SPOCK2	202523_s_at	205707_at	0.378456
3308	HSPA4	208815_x_at	228685_at	0.378337
1953	MEGF6	226869_at	229101_at	0.377898
27032	ATP2C1	209934_s_at	229101_at	0.377873
79682	CENPU	229304_s_at	228685_at	0.377841
200845	KCTD6	238077_at	229101_at	0.377810
23616	SH3BP1	223290_at	229101_at	0.377647
57026	PDXP	223290_at	229101_at	0.377647
374969	CCDC23	226723_at	229101_at	0.377395
100507577	LOC100507577	223098_s_at	228685_at	0.377271
83752	LONP2	223098_s_at	228685_at	0.377271
10762	NUP50	218295_s_at	229295_at	0.377199
84333	PCGF5	227935_s_at	229295_at	0.376831
3099	HK2	202934_at	205707_at	0.376786
8871	SYNJ2	212828_at	229101_at	0.376517
6452	SH3BP2	209371_s_at	229101_at	0.376443
3281	HSBP1	200942_s_at	229101_at	0.376394
55841	WWC3	219520_s_at	229295_at	0.376378
22850	ADNP2	203321_s_at	228685_at	0.376349
10125	RASGRP1	205590_at	229295_at	0.376339
55448	PRO1483	220568_at	205707_at	0.376339
10970	CKAP4	200999_s_at	229295_at	0.376236
3514	IGKC	211835_at	205707_at	0.376236
65220	NADK	208918_s_at	229101_at	0.376065
55223	TRIM62	58308_at	229295_at	0.375890
6992	PPP1R11	201500_s_at	229295_at	0.375315
7940	LST1	214574_x_at	229101_at	0.375278
90843	TCEAL8	224819_at	229101_at	0.375247
645212	EIF3J-AS1	235124_at	229101_at	0.375219
4205	MEF2A	212535_at	229101_at	0.375179
6868	ADAM17	213532_at	228685_at	0.375112
90557	CCDC74A	227966_s_at	229101_at	0.374969
91409	CCDC74B	227966_s_at	229101_at	0.374969
286495	TTC3P1	208664_s_at	229295_at	0.374827
7267	TTC3	208664_s_at	229295_at	0.374827
439994	LOC439994	228839_s_at	229101_at	0.374704
642361	LOC642361	228839_s_at	229101_at	0.374704
923	CD6	211900_x_at	229295_at	0.374698
83706	FERMT3	223303_at	229101_at	0.374582
101928589	LOC101928589	223202_s_at	229295_at	0.374541
84187	TMEM164	223202_s_at	229295_at	0.374541
51433	ANAPC5	208722_s_at	229101_at	0.374524
23433	RHOQ	212117_at	228685_at	0.374418
63940	GPSM3	204265_s_at	229295_at	0.374100
3803	KIR2DL2	211397_x_at	229101_at	0.374090
65110	UPF3A	217596_at	229101_at	0.373987
10618	TGOLN2	1554608_at	229101_at	0.373948
54883	CWC25	222706_at	229101_at	0.373760
79871	RPAP2	222893_s_at	229101_at	0.373750
8204	NRIP1	202599_s_at	228685_at	0.373709
80342	TRAF3IP3	205804_s_at	229101_at	0.373641
140691	TRIM69	1568592_at	229295_at	0.373405
84791	LINC00467	224443_at	229101_at	0.373403
8828	NRP2	229225_at	229295_at	0.373237
200933	FBXO45	242294_at	228685_at	0.373172
140461	ASB8	226861_at	229101_at	0.373014
5741	PTH	206977_at	228685_at	0.372977
9175	MAP3K13	226556_at	229295_at	0.372765
80212	CCDC92	218175_at	229101_at	0.372688
25903	OLFML2B	213125_at	205707_at	0.372515
84707	BEX2	224367_at	228685_at	0.372479
9467	SH3BP5	201811_x_at	229101_at	0.372469
4648	MYO7B	235383_at	205707_at	0.372261
8477	GPR65	214467_at	229101_at	0.372208
54926	UBE2R2	226954_at	229101_at	0.372162
29937	NENF	214125_s_at	229295_at	0.372161
23299	BICD2	209203_s_at	229295_at	0.371971
2314	FLII	212024_x_at	205707_at	0.371939
2309	FOXO3	224891_at	229101_at	0.371906
6402	SELL	204563_at	229101_at	0.371877
29108	PYCARD	221666_s_at	229101_at	0.371191
389458	RBAKDN	230439_at	205707_at	0.371100
55421	C17orf85	229342_at	229295_at	0.370984
386758	ZNF582-AS1	231260_at	229101_at	0.370979
143630	UBQLNL	236965_at	229295_at	0.370966
3934	LCN2	212531_at	205707_at	0.370903
91283	MSANTD3	1552277_a_at	229101_at	0.370861
93408	MYL10	221660_at	205707_at	0.370817
377	ARF3	211622_s_at	205707_at	0.370683
85406	DNAJC14	223420_at	229101_at	0.370148
51054	PLEKHA8P1	220157_x_at	229101_at	0.370067
64108	RTP4	219684_at	229295_at	0.370044
3659	IRF1	238725_at	229295_at	0.370037
54471	MIEF1	204593_s_at	229101_at	0.369883
84034	EMILIN2	221980_at	229295_at	0.369759
27284	SULT1B1	207601_at	229101_at	0.369735
54502	RBM47	218035_s_at	229295_at	0.369716
11237	RNF24	226542_at	228685_at	0.369713
81794	ADAMTS10	230341_x_at	205707_at	0.369565
26298	EHF	224189_x_at	205707_at	0.369046
4173	MCM4	242479_s_at	205707_at	0.369035
6477	SIAH1	202980_s_at	228685_at	0.368849
440836	ODF3B	238326_at	205707_at	0.368686
1378	CR1	239205_s_at	205707_at	0.368526
1379	CR1L	239205_s_at	205707_at	0.368526
3212	HOXB2	205453_at	229101_at	0.368511
7057	THBS1	201110_s_at	229101_at	0.368418
4013	VWA5A	205011_at	229101_at	0.368371
114804	RNF157	226433_at	229101_at	0.368313
5690	PSMB2	231323_at	229101_at	0.368305
10643	IGF2BP3	203820_s_at	205707_at	0.368217
3164	NR4A1	202340_x_at	205707_at	0.368182
10114	HIPK3	226297_at	229101_at	0.367991
401494	HACD4	244050_at	229101_at	0.367920
203197	C9orf91	221865_at	228685_at	0.367877
159090	FAM122B	225362_at	229101_at	0.367664
8379	MAD1L1	204857_at	229101_at	0.367587
387521	TMEM189	201002_s_at	229101_at	0.367322
387522	TMEM189-UBE2V1	201002_s_at	229101_at	0.367322
7335	UBE2V1	201002_s_at	229101_at	0.367322
7336	UBE2V2	201002_s_at	229101_at	0.367322
55268	ECHDC2	235305_s_at	229101_at	0.367282
84622	ZNF594	235690_at	229101_at	0.367151
9435	CHST2	243478_at	229101_at	0.367142
10554	AGPAT1	215535_s_at	229101_at	0.367124
10318	TNIP1	243423_at	229101_at	0.367118
2801	GOLGA2	211059_s_at	205707_at	0.366985
10892	MALT1	208309_s_at	228685_at	0.366870
5519	PPP2R1B	222351_at	229295_at	0.366849
3802	KIR2DL1	210890_x_at	229101_at	0.366749
8615	USO1	201832_s_at	228685_at	0.366645
23326	USP22	200083_at	229101_at	0.366592
10058	ABCB6	203192_at	205707_at	0.366386
5742	PTGS1	205128_x_at	205707_at	0.366308
201191	SAMD14	1559996_s_at	205707_at	0.366210
55900	ZNF302	228392_at	229101_at	0.366060
3140	MR1	235352_at	229101_at	0.366059
79047	KCTD15	222664_at	205707_at	0.365952
2040	STOM	201060_x_at	229101_at	0.365872
115352	FCRL3	1553196_a_at	229101_at	0.365572
55526	DHTKD1	227094_at	229295_at	0.365056
2820	GPD2	211613_s_at	229295_at	0.365011
401093	MBNL1-AS1	232298_at	229101_at	0.364987
5411	PNN	210183_x_at	229101_at	0.364545
813	CALU	200755_s_at	228685_at	0.364407
57127	RHBG	220510_at	205707_at	0.364204
83719	YPEL3	223179_at	229101_at	0.364043
6242	RTKN	225150_s_at	229101_at	0.364025
8445	DYRK2	202968_s_at	229101_at	0.363960
101059948	LOC101059948	242954_at	205707_at	0.363840
2730	GCLM	234986_at	229101_at	0.363804
8195	MKKS	218138_at	229295_at	0.363424
2597	GAPDH	212581_x_at	205707_at	0.363091
2787	GNG5	207157_s_at	229101_at	0.363004
1471	CST3	201360_at	205707_at	0.362975
2057	EPOR	37986_at	229295_at	0.362909
5199	CFP	206380_s_at	205707_at	0.362797
79705	LRRK1	219441_s_at	205707_at	0.362727
28514	DLL1	224215_s_at	229101_at	0.362628
114548	NLRP3	216015_s_at	228685_at	0.362529
4257	MGST1	1565162_s_at	205707_at	0.362415
8928	FOXH1	207644_at	205707_at	0.362254
30968	STOML2	215416_s_at	229101_at	0.362138
55312	RFK	203225_s_at	228685_at	0.362134
84937	ZNRF1	223382_s_at	229295_at	0.362004
55786	ZNF415	205514_at	229101_at	0.361813
9147	NEMF	1558675_s_at	229101_at	0.361722
8334	HIST1H2AC	215071_s_at	229101_at	0.361669
8905	AP1S2	230264_s_at	229101_at	0.361639
8934	RAB29	218699_at	229295_at	0.361608
4082	MARCKS	213002_at	229295_at	0.361607
81558	FAM117A	221249_s_at	229101_at	0.361331
51227	PIGP	221689_s_at	229101_at	0.361318
7421	VDR	204255_s_at	205707_at	0.361197
8844	KSR1	235252_at	228685_at	0.361147
10208	USPL1	204190_at	229101_at	0.361103
8372	HYAL3	211728_s_at	205707_at	0.361091
10631	POSTN	1555777_at	229295_at	0.360926
4301	MLLT4	215904_at	228685_at	0.360884
84656	GLYR1	212414_s_at	229101_at	0.360548
3991	LIPE	208186_s_at	228685_at	0.360520
4249	MGAT5	212098_at	228685_at	0.360502
102466515	MIR1199	1558412_at	205707_at	0.360409
113230	LOC113230	1558412_at	205707_at	0.360409
100507535		1556643_at	229101_at	0.360408
1501	CTNND2	209618_at	205707_at	0.360312
2870	GRK6	202848_s_at	229101_at	0.360220
56413	LTB4R2	220130_x_at	228685_at	0.360202
101927446	LOC101927446	234311_s_at	229101_at	0.360132
85865	GTPBP10	234311_s_at	229101_at	0.360132
